pfam,biome,Ascomycota,Bacillales,Rhodobacterales,Rhizobiales,Flavobacteriales,Streptomycetaceae,Basidiomycota,Burkholderiales,Clostridiales,Alteromonadales,Arthropoda,Sphingomonadales,Pseudonocardiaceae,Oceanospirillales,Nematoda,Lactobacillales,Micromonosporaceae,Cytophagales,Pseudomonadales,Embryophyta,Microbacteriaceae,Vibrionales,Mucoromycota,Enterobacterales,Sphingobacteriales,Chitinophagales,Caulobacterales,Rhodospirillales,Xanthomonadales,Nocardioidaceae,Mycobacteriaceae,Streptosporangiaceae,Micrococcaceae,Craniata,Nocardiaceae,Nitrosomonadales,Bacteroidales,Chromatiales,Legionellales,Corynebacteriaceae,Chytridiomycota,Thermomonosporaceae,Neisseriales,Saprolegniales,Zoopagomycota,Marinilabiliales,Myxococcales,Peronosporales,Haloferacales,Geodermatophilaceae,Trematoda,Pasteurellales,Chlorophyceae,Actinomycetaceae,Propionibacteriaceae,Desulfobacterales,Cellvibrionales,Thiotrichales,Intrasporangiaceae,Halobacteriales,Selenomonadales,Trypanosomatidae,Bifidobacteriaceae,Nevskiales,Methylococcales,Rhodocyclales,Thermoanaerobacterales,Aeromonadales,Thermales,Dermabacteraceae,Campylobacterales,Planctomycetales,Promicromonosporaceae,Desulfovibrionales,prasinophytes,Acidobacteriaceae,Desulfuromonadales,Nocardiopsaceae,Dermacoccaceae,Methanobacteriales,Anaerolineales,Brevibacteriaceae,Kineosporiaceae,Brachiopoda,Erysipelotrichales,Ktedonobacterales,Natrialbales,Bogoriellaceae,Nitrospiraceae,Anthozoa,Sanguibacteraceae,Rhabditophora,Protosteliales,Cellulomonadaceae,Halanaerobiales,Trebouxiophyceae,Aconoidasida,Saprospirales,Dictyostelids,Verrucomicrobiales,Williamsiaceae,Acholeplasmatales,Betapartitivirus,Balneolales,Albuginales,Frankiaceae,Tissierellales,Gordoniaceae,Jiangellaceae,Actinopolysporaceae,Cestoda,Orbales,Spirochaetaceae,Nakamurellaceae,Cardiobacteriales,Rhodymeniophycidae,Acidiferrobacterales,Intramacronucleata,Syntrophobacterales,Pseudohongiella,Desulfarculales,Gemmatimonadaceae,Kordiimonadales,Beutenbergiaceae,Cryptosporangiaceae,Conoidasida,unclassified,Rhodothermaceae,Oscillatoriales,Alkalimonas,Methanomicrobiales,Microsporidia,Leptospiraceae,Hapalosiphonaceae,Competibacteraceae,Allonocardiopsis,Nostocaceae,Thiohalobacter,Mzabimycetaceae,Parvularculales,Cryptomycota,Mariprofundales,Sneathiellales,Entamoebidae,Phreatobacter
PF11750,soil,0,22,76,18,89,5,0,1,16,22,0,1,8,16,0,15,12,10,0,0,0,2,0,1,16,13,0,0,2,0,0,3,0,1,0,0,6,1,1,0,0,4,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PF11755,soil,0,42,0,14,0,61,0,24,1,0,0,5,32,2,0,0,28,0,0,1,0,1,0,1,0,0,2,4,0,10,1,13,3,0,5,0,0,0,1,1,0,4,0,0,0,0,0,0,12,3,0,0,0,0,1,0,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11815,soil,122,0,0,2,0,0,36,0,0,14,0,4,0,3,0,0,0,0,13,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PF11827,soil,0,0,0,0,109,0,0,0,0,3,0,4,0,0,0,0,0,32,0,0,0,0,0,0,35,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11836,soil,0,0,164,72,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PF11866,soil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
PF11875,soil,58,0,0,0,0,1,35,2,0,0,21,0,0,0,19,0,0,0,0,13,0,0,13,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,4,6,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PF11876,soil,0,0,6,2,0,0,0,12,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11906,soil,0,0,2,13,0,0,0,71,0,8,0,2,0,28,0,0,0,0,35,0,0,0,0,0,0,0,8,15,24,0,0,0,0,0,0,16,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
PF11911,soil,112,0,113,16,0,0,31,16,0,41,0,22,0,26,1,0,0,0,13,1,0,10,0,0,0,0,3,13,2,0,0,0,0,5,0,1,0,6,3,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PF11913,soil,91,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11915,soil,115,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11937,soil,114,0,0,7,0,13,20,28,0,0,0,0,6,5,1,0,7,0,3,1,0,0,11,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF11959,soil,0,8,3,1,2,0,0,13,3,16,0,47,0,7,1,0,0,8,1,1,0,1,0,0,1,2,1,7,0,0,0,0,0,0,0,11,5,10,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,2,3,0,3,2,0,0,1,4,4,1,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
PF11984,soil,0,0,56,3,0,0,0,17,0,10,0,44,0,7,1,0,0,0,1,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,1,4,4,0,0,0,0,0,5,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
PF12013,soil,60,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12028,soil,0,0,0,0,0,73,0,0,0,0,0,0,40,0,0,0,30,0,0,0,54,0,0,0,0,0,0,0,0,16,17,14,26,0,14,0,0,0,0,22,0,8,0,0,0,0,0,0,0,8,0,0,0,2,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,4,5,0,0,6,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PF12040,soil,0,0,1,2,25,0,0,6,0,10,0,10,0,0,0,0,0,18,1,1,0,0,0,0,6,5,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12086,soil,0,0,1,14,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12088,soil,0,0,0,1,0,0,0,4,0,9,0,0,0,12,0,0,0,0,11,1,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12089,soil,0,0,0,0,1,72,0,1,0,1,0,0,39,0,1,0,31,1,0,0,57,0,0,0,0,0,0,0,0,24,17,14,26,0,13,0,0,0,0,22,0,8,0,0,0,0,0,0,0,8,0,0,0,18,12,0,0,0,8,0,0,0,25,0,0,0,0,0,0,6,0,0,5,0,0,0,0,4,5,1,0,6,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PF12096,soil,0,0,182,85,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PF12098,soil,1,0,0,7,1,19,0,4,2,0,0,0,10,1,0,0,0,3,0,0,0,2,0,14,2,2,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PF12223,soil,117,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12225,soil,0,0,11,20,0,0,0,0,17,0,0,1,2,4,0,0,0,0,7,0,6,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,2,0,1,2,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PF12247,soil,112,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12249,soil,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,0,0,0,22,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PF12262,soil,0,0,0,0,0,0,0,2,0,46,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12263,soil,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
PF12276,soil,0,0,2,13,0,0,0,25,0,4,0,43,0,15,0,0,0,0,18,0,0,0,0,0,0,0,6,1,2,0,0,0,1,0,0,13,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
PF12291,soil,0,0,50,16,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12311,soil,95,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12318,soil,0,0,11,5,1,0,0,19,0,0,0,1,0,5,0,0,0,0,3,0,0,1,0,10,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PF12358,soil,0,2,7,3,5,2,0,1,1,2,0,2,0,2,0,6,1,1,1,0,2,4,0,1,1,0,3,3,0,0,1,0,2,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12395,soil,0,42,1,2,1,0,0,18,17,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,2,28,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12396,soil,106,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12409,soil,111,0,0,0,0,0,39,0,0,0,16,0,0,0,19,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,4,4,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
PF12447,soil,0,0,0,0,0,0,0,72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0
PF12473,soil,116,0,0,0,0,0,37,0,0,0,22,0,0,0,20,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12487,soil,0,1,1,1,29,2,0,8,0,15,0,12,0,3,0,0,0,12,6,0,0,2,0,0,0,0,1,0,1,0,1,3,0,0,8,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PF12500,soil,0,39,3,0,0,63,0,5,7,0,0,2,3,2,0,0,2,0,4,0,3,1,0,12,0,0,2,0,0,1,1,1,7,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF12502,soil,0,0,0,0,0,71,0,0,0,0,0,0,40,0,0,0,31,0,0,0,57,0,0,0,0,0,0,0,0,23,18,14,26,0,14,0,0,0,0,20,0,8,0,0,0,0,0,0,0,7,0,0,0,18,12,0,0,0,8,0,0,0,25,0,0,0,0,0,0,6,0,0,5,0,0,0,0,3,5,0,0,6,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
